EmoEmilia	EmoEmilia_ZH_B00090_S00350_W000000.wav	anger	那就没什么好说的了。贝利亚,就让我粉碎你的计划吧。	你们这群蔬菜战士居然让我出丑接下来看我的厉害启动前进模式轰轰轰
MSP-PODCAST	MSP-PODCAST_5201_1457.wav	anger	if you're not going to lay down the law-	we're going to think about you if you don't go to church, come on.
MSP-PODCAST	MSP-PODCAST_5185_0392.wav	anger	we're going to think about you if you don't go to church, come on.	if you say, "do you like me?" it sounds like i'm an insecure fuck.yes-because i just need to hear it, yeah. but it's more about i don't want to waste my time and i don't want to overstep your boundaries, that's why i'm asking.
MSP-PODCAST	MSP-PODCAST_4729_0533.wav	anger	if you say, "do you like me?" it sounds like i'm an insecure fuck.yes-because i just need to hear it, yeah. but it's more about i don't want to waste my time and i don't want to overstep your boundaries, that's why i'm asking.	... right? they just can't tap into it because i'm a man-
MSP-PODCAST	MSP-PODCAST_5492_2747.wav	anger	... right? they just can't tap into it because i'm a man-	... they can speak spanish if they want. and i should mind my own fucking business." i mean,-
MSP-PODCAST	MSP-PODCAST_1495_0741_0011.wav	anger	... they can speak spanish if they want. and i should mind my own fucking business." i mean,-	i just want to highlight, fuck y'all. he just wanted to make sure, yo.
MSP-PODCAST	MSP-PODCAST_0163_0262.wav	anger	i just want to highlight, fuck y'all. he just wanted to make sure, yo.	not telling you to go quit your job tomorrow morning or anything like that necessarily.
MSP-PODCAST	MSP-PODCAST_3731_0069_0002.wav	anger	not telling you to go quit your job tomorrow morning or anything like that necessarily.	my answer, there is no case because you didn't listen when i went to you as a child. on-
MSP-PODCAST	MSP-PODCAST_3180_0739.wav	anger	my answer, there is no case because you didn't listen when i went to you as a child. on-	when i say bullying, i'm only talking about when someone's hurting your feelings.
MSP-PODCAST	MSP-PODCAST_5672_0061.wav	anger	when i say bullying, i'm only talking about when someone's hurting your feelings.	we been fucking canceled since we got off the fucking boat. fuck you mean canceling somebody?exactly.you got people on the internet-
MSP-PODCAST	MSP-PODCAST_5582_0417.wav	anger	we been fucking canceled since we got off the fucking boat. fuck you mean canceling somebody?exactly.you got people on the internet-	the key is have some situational awareness. have some self-awareness. and catch yourself doing it and say, "stop this shit."
MSP-PODCAST	MSP-PODCAST_4125_0121_0004.wav	anger	the key is have some situational awareness. have some self-awareness. and catch yourself doing it and say, "stop this shit."	... meaning utter vulgar words, utter falsehoods, accusations, gossip. she is-
MSP-PODCAST	MSP-PODCAST_5671_0608.wav	anger	... meaning utter vulgar words, utter falsehoods, accusations, gossip. she is-	who kept playing the guitar the entire fucking time.
MSP-PODCAST	MSP-PODCAST_0081_0068.wav	anger	who kept playing the guitar the entire fucking time.	i would... i know what i'm looking for. i know what my values are. i will not compromise on certain things. i just will not do it and be-
MSP-PODCAST	MSP-PODCAST_4732_0379.wav	anger	i would... i know what i'm looking for. i know what my values are. i will not compromise on certain things. i just will not do it and be-	another thing i hate, huge pet peeve. when people get involved in other people's business or they're like instigators, they want to stir up the drama.
MSP-PODCAST	MSP-PODCAST_4694_0021_0001.wav	anger	another thing i hate, huge pet peeve. when people get involved in other people's business or they're like instigators, they want to stir up the drama.	so, he breaks his collar bone and they put a fucking cast on his elbow.
MSP-PODCAST	MSP-PODCAST_0214_0325.wav	anger	so, he breaks his collar bone and they put a fucking cast on his elbow.	dante! dammit. okay, so i ignore the fuck out of this red flag, right?
MSP-PODCAST	MSP-PODCAST_5065_0497.wav	anger	dante! dammit. okay, so i ignore the fuck out of this red flag, right?	people all over the globe are using zoom and using facebook and instagram live in new ways that we would never.
MSP-PODCAST	MSP-PODCAST_2298_0093_0002.wav	anger	people all over the globe are using zoom and using facebook and instagram live in new ways that we would never.	... guys like this that look evil to me.
MSP-PODCAST	MSP-PODCAST_4378_0545.wav	anger	... guys like this that look evil to me.	whoa. this fucking kid, he doesn't know what he is talking about.
MSP-PODCAST	MSP-PODCAST_2737_0099.wav	anger	whoa. this fucking kid, he doesn't know what he is talking about.	you don't understand white privilege. you don't understand the black struggle. you don't understand-
MSP-PODCAST	MSP-PODCAST_3863_0017_0002.wav	anger	you don't understand white privilege. you don't understand the black struggle. you don't understand-	provide for you and your children, it's just extra. it's a bonus. it's like work. you don't go to your job being like, "i need extra money this month."
MSP-PODCAST	MSP-PODCAST_4526_0057_0004.wav	anger	provide for you and your children, it's just extra. it's a bonus. it's like work. you don't go to your job being like, "i need extra money this month."	what the fuck? why do i need to grab my phone? can i just sit here? i mean, and yes, it's the same [inaudible 00:06:42]
MSP-PODCAST	MSP-PODCAST_4601_0549.wav	anger	what the fuck? why do i need to grab my phone? can i just sit here? i mean, and yes, it's the same [inaudible 00:06:42]	at least once and many people being raped more than once. then some of those people who are going on those matches are rapists
MSP-PODCAST	MSP-PODCAST_0860_0137_0022.wav	anger	at least once and many people being raped more than once. then some of those people who are going on those matches are rapists	... don't believe the dog, right? you still chastise the dog for doing a fucked-up thing, right?
MSP-PODCAST	MSP-PODCAST_4565_0172.wav	anger	... don't believe the dog, right? you still chastise the dog for doing a fucked-up thing, right?	fine. there's nothing medically wrong-
MSP-PODCAST	MSP-PODCAST_4071_0297.wav	anger	fine. there's nothing medically wrong-	i have a lot of stamina and it's going to take stamina to defeat isis. i will say it right now, islamic. i'm not afraid to say it. some people are.
MSP-PODCAST	MSP-PODCAST_0583_0201.wav	anger	i have a lot of stamina and it's going to take stamina to defeat isis. i will say it right now, islamic. i'm not afraid to say it. some people are.	i can't even express to you my anger because i...
MSP-PODCAST	MSP-PODCAST_4492_0259.wav	anger	i can't even express to you my anger because i...	what an absurdity. you're telling me-
MSP-PODCAST	MSP-PODCAST_0760_0415.wav	anger	what an absurdity. you're telling me-	... going fucking push to get things done. and they're not going to back down and not going to be afraid and not going to be constantly trying to capitulate to the fucking-
MSP-PODCAST	MSP-PODCAST_2384_0266.wav	anger	... going fucking push to get things done. and they're not going to back down and not going to be afraid and not going to be constantly trying to capitulate to the fucking-	he knew he was the son of god-
MSP-PODCAST	MSP-PODCAST_5486_0712.wav	anger	he knew he was the son of god-	... really count you as an obama person, but all the other... i don't want none of them other [inaudible 00:07:37], they got punked, they got sting rolled. they got pushed around for eight fucking years-
MSP-PODCAST	MSP-PODCAST_2384_0264.wav	anger	... really count you as an obama person, but all the other... i don't want none of them other [inaudible 00:07:37], they got punked, they got sting rolled. they got pushed around for eight fucking years-	... you called me out a little bit in the media center after norwalk and i wanted to bring this-i think that's it.... back up because we never have had any disagreements and this is totally a fun disagreement, guys.
MSP-PODCAST	MSP-PODCAST_3567_0065_0000.wav	anger	... you called me out a little bit in the media center after norwalk and i wanted to bring this-i think that's it.... back up because we never have had any disagreements and this is totally a fun disagreement, guys.	here's somebody that wouldn't give a... he wouldn't pull a goddamn hair for this country.
MSP-PODCAST	MSP-PODCAST_2422_0810_0001.wav	anger	here's somebody that wouldn't give a... he wouldn't pull a goddamn hair for this country.	thing that the devil is trying to stir up now in the name of jesus, may it fall to not.
MSP-PODCAST	MSP-PODCAST_3936_0173.wav	anger	thing that the devil is trying to stir up now in the name of jesus, may it fall to not.	nobody asked about these stats. no one cares. just get this shit off the screen. they're snapping the ball.just trying to watch the fucking play.sometimes it pisses me off, because they're literally...
MSP-PODCAST	MSP-PODCAST_0602_0375.wav	anger	nobody asked about these stats. no one cares. just get this shit off the screen. they're snapping the ball.just trying to watch the fucking play.sometimes it pisses me off, because they're literally...	stupid bastard. now get me the fucking chrome.
MSP-PODCAST	MSP-PODCAST_0302_1668.wav	anger	stupid bastard. now get me the fucking chrome.	i watched the fucking press conference. he was very nonchalant about it, but everybody lost their fucking mind, right?
MSP-PODCAST	MSP-PODCAST_4594_0118.wav	anger	i watched the fucking press conference. he was very nonchalant about it, but everybody lost their fucking mind, right?	i'm trapped in an obscene sandwich-
MSP-PODCAST	MSP-PODCAST_1669_0055.wav	anger	i'm trapped in an obscene sandwich-	and it was definitely because of race to the point that the united nations came out and said, "yeah, there is..."
MSP-PODCAST	MSP-PODCAST_4314_0052_0004.wav	anger	and it was definitely because of race to the point that the united nations came out and said, "yeah, there is..."	i hate arguing. i hate fighting. i say it all the... whenever i was in a relationship, i was in a relationship for two years, my last relationship, and i would tell her-
MSP-PODCAST	MSP-PODCAST_4507_0246.wav	anger	i hate arguing. i hate fighting. i say it all the... whenever i was in a relationship, i was in a relationship for two years, my last relationship, and i would tell her-	never to be free, make the space come the symbol of all that drives us and destroy it.
MSP-PODCAST	MSP-PODCAST_3965_0463.wav	anger	never to be free, make the space come the symbol of all that drives us and destroy it.	you can only be so ridiculous. you can only be so...
MSP-PODCAST	MSP-PODCAST_3561_0085_0001.wav	anger	you can only be so ridiculous. you can only be so...	... finally understand it, that it's twofold. it's up here and it's also in your body-
MSP-PODCAST	MSP-PODCAST_3655_0138_0001.wav	anger	... finally understand it, that it's twofold. it's up here and it's also in your body-	no, you may be caught up on me, myself, and i, but you are not the great "i am".
